Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5610","Import Quantity","24212.02","Wine","2015","2015","t","4.5"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5610","Import Quantity","24212.02","Wine","2016","2016","t","2.28"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5610","Import Quantity","24212.02","Wine","2017","2017","t","4.05"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5610","Import Quantity","24212.02","Wine","2018","2018","t","244.03"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5610","Import Quantity","24212.02","Wine","2019","2019","t","7.42"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5610","Import Quantity","24212.02","Wine","2020","2020","t","5.8"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5610","Import Quantity","24212.02","Wine","2021","2021","t","0.63"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5622","Import Value","24212.02","Wine","2012","2012","1000 USD","4"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","50"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5622","Import Value","24212.02","Wine","2016","2016","1000 USD","21"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","28"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","134"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","44"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5622","Import Value","24212.02","Wine","2020","2020","1000 USD","43"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5622","Import Value","24212.02","Wine","2021","2021","1000 USD","5"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5910","Export Quantity","24212.02","Wine","2008","2008","t","74"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5910","Export Quantity","24212.02","Wine","2009","2009","t","38"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5910","Export Quantity","24212.02","Wine","2010","2010","t","104"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5910","Export Quantity","24212.02","Wine","2011","2011","t","108"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5910","Export Quantity","24212.02","Wine","2012","2012","t","131"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5910","Export Quantity","24212.02","Wine","2013","2013","t","172"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5910","Export Quantity","24212.02","Wine","2014","2014","t","117.4"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5910","Export Quantity","24212.02","Wine","2015","2015","t","54.5"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5910","Export Quantity","24212.02","Wine","2016","2016","t","59.08"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5910","Export Quantity","24212.02","Wine","2017","2017","t","84.95"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5910","Export Quantity","24212.02","Wine","2018","2018","t","75.46"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5910","Export Quantity","24212.02","Wine","2019","2019","t","99.59"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5910","Export Quantity","24212.02","Wine","2020","2020","t","60.79"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5910","Export Quantity","24212.02","Wine","2021","2021","t","63.32"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5922","Export Value","24212.02","Wine","2008","2008","1000 USD","371"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5922","Export Value","24212.02","Wine","2009","2009","1000 USD","256"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5922","Export Value","24212.02","Wine","2010","2010","1000 USD","454"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5922","Export Value","24212.02","Wine","2011","2011","1000 USD","688"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5922","Export Value","24212.02","Wine","2012","2012","1000 USD","724"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5922","Export Value","24212.02","Wine","2013","2013","1000 USD","1083"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5922","Export Value","24212.02","Wine","2014","2014","1000 USD","628"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5922","Export Value","24212.02","Wine","2015","2015","1000 USD","277"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5922","Export Value","24212.02","Wine","2016","2016","1000 USD","386"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","534"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5922","Export Value","24212.02","Wine","2018","2018","1000 USD","533"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","615"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","748"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","1141"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5610","Import Quantity","24212.02","Wine","2008","2008","t","9"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5622","Import Value","24212.02","Wine","2008","2008","1000 USD","40"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","24212.02","Wine","2008","2008","t","299"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","24212.02","Wine","2009","2009","t","265"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","24212.02","Wine","2010","2010","t","357"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","24212.02","Wine","2011","2011","t","453"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","24212.02","Wine","2012","2012","t","664"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","24212.02","Wine","2013","2013","t","387"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","24212.02","Wine","2014","2014","t","318.8"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","24212.02","Wine","2015","2015","t","138.7"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","24212.02","Wine","2016","2016","t","177.29"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","24212.02","Wine","2017","2017","t","62.95"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","24212.02","Wine","2018","2018","t","98.39"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","24212.02","Wine","2019","2019","t","409.94"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","24212.02","Wine","2020","2020","t","556.93"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","24212.02","Wine","2021","2021","t","1013.54"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5922","Export Value","24212.02","Wine","2008","2008","1000 USD","1564"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5922","Export Value","24212.02","Wine","2009","2009","1000 USD","1543"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5922","Export Value","24212.02","Wine","2010","2010","1000 USD","1814"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5922","Export Value","24212.02","Wine","2011","2011","1000 USD","2379"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5922","Export Value","24212.02","Wine","2012","2012","1000 USD","3756"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5922","Export Value","24212.02","Wine","2013","2013","1000 USD","2329"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5922","Export Value","24212.02","Wine","2014","2014","1000 USD","1796"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5922","Export Value","24212.02","Wine","2015","2015","1000 USD","550"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5922","Export Value","24212.02","Wine","2016","2016","1000 USD","754"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","290"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5922","Export Value","24212.02","Wine","2018","2018","1000 USD","407"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","1408"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","1954"
"TM","Detailed trade matrix","380","Italy","862","Venezuela (Bolivarian Republic of)","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","2988"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5610","Import Quantity","24212.02","Wine","2008","2008","t","234"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5610","Import Quantity","24212.02","Wine","2009","2009","t","426"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5610","Import Quantity","24212.02","Wine","2010","2010","t","285"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5610","Import Quantity","24212.02","Wine","2012","2012","t","321"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5610","Import Quantity","24212.02","Wine","2013","2013","t","340"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5610","Import Quantity","24212.02","Wine","2014","2014","t","329.82"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5610","Import Quantity","24212.02","Wine","2015","2015","t","267.35"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5610","Import Quantity","24212.02","Wine","2016","2016","t","146.04"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5610","Import Quantity","24212.02","Wine","2017","2017","t","182.95"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5610","Import Quantity","24212.02","Wine","2018","2018","t","220.11"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5610","Import Quantity","24212.02","Wine","2019","2019","t","87.44"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5610","Import Quantity","24212.02","Wine","2020","2020","t","125.71"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5610","Import Quantity","24212.02","Wine","2021","2021","t","14.61"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5622","Import Value","24212.02","Wine","2008","2008","1000 USD","362"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5622","Import Value","24212.02","Wine","2009","2009","1000 USD","663"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5622","Import Value","24212.02","Wine","2010","2010","1000 USD","403"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5622","Import Value","24212.02","Wine","2012","2012","1000 USD","634"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5622","Import Value","24212.02","Wine","2013","2013","1000 USD","739"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","487"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","619"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5622","Import Value","24212.02","Wine","2016","2016","1000 USD","264"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","345"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","340"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","249"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5622","Import Value","24212.02","Wine","2020","2020","1000 USD","192"
"TM","Detailed trade matrix","388","Jamaica","032","Argentina","5622","Import Value","24212.02","Wine","2021","2021","1000 USD","50"
"TM","Detailed trade matrix","388","Jamaica","152","Chile","5610","Import Quantity","24212.02","Wine","2008","2008","t","380"
"TM","Detailed trade matrix","388","Jamaica","152","Chile","5610","Import Quantity","24212.02","Wine","2009","2009","t","560"
"TM","Detailed trade matrix","388","Jamaica","152","Chile","5610","Import Quantity","24212.02","Wine","2010","2010","t","502"
"TM","Detailed trade matrix","388","Jamaica","152","Chile","5610","Import Quantity","24212.02","Wine","2012","2012","t","283"
"TM","Detailed trade matrix","388","Jamaica","152","Chile","5610","Import Quantity","24212.02","Wine","2013","2013","t","335"
"TM","Detailed trade matrix","388","Jamaica","152","Chile","5610","Import Quantity","24212.02","Wine","2014","2014","t","351.47"
"TM","Detailed trade matrix","388","Jamaica","152","Chile","5610","Import Quantity","24212.02","Wine","2015","2015","t","363.43"
"TM","Detailed trade matrix","388","Jamaica","152","Chile","5610","Import Quantity","24212.02","Wine","2016","2016","t","357.14"
"TM","Detailed trade matrix","388","Jamaica","152","Chile","5610","Import Quantity","24212.02","Wine","2017","2017","t","652.45"
